id,name,style,brewery_id,ibu,abv,ounces,stock,price,image
2449,Flying Sailor,Rye Beer,95,33,7.3,12.0,33,14.22,/img/beers/2449.png
2634,Nordskye ,American IPA,12,47,4.8,12.0,15,8.54,/img/beers/2634.png
2153,North Third Stout,Foreign / Export Stout,12,30,6.0,12.0,63,7.61,/img/beers/2153.png
1953,Honey Lav,American Pale Wheat Ale,12,37,5.2,12.0,40,10.82,/img/beers/1953.png
1496,Coconut Brown Ale,American Brown Ale,12,44,6.800000000000001,12.0,58,10.99,/img/beers/1496.png
1481,51K IPA,American IPA,12,51,7.000000000000001,12.0,78,13.88,/img/beers/1481.png
1480,Grand Rabbits,Cream Ale,12,49,5.5,12.0,42,6.73,/img/beers/1480.png
1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,380,48,5.0,12.0,44,8.55,/img/beers/1564.png
1541,Double Play Pilsner,American Pilsner,380,47,5.250000000000001,12.0,33,10.73,/img/beers/1541.png
1321,Brewerhood Brown Ale,American Brown Ale,380,46,5.5,12.0,8,7.59,/img/beers/1321.png
1320,Last Call Imperial Amber Ale,American Amber / Red Ale,380,45,8.0,12.0,31,15.65,/img/beers/1320.png
1319,Pernicious Double IPA,American Double / Imperial IPA,380,44,9.6,12.0,87,9.97,/img/beers/1319.png
1303,6-4-3 Double Play Pilsner,German Pilsener,380,42,5.2,12.0,81,15.11,/img/beers/1303.png
1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,380,41,5.1000000000000005,12.0,96,13.6,/img/beers/1025.png
1012,467 Ethan's Stout,American Stout,380,40,5.0,12.0,9,17.49,/img/beers/1012.png
942,1335 Wicked Snout,Saison / Farmhouse Ale,380,39,6.4,12.0,98,16.94,/img/beers/942.png
937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),380,38,4.5,12.0,95,14.35,/img/beers/937.png
888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,37,5.59999999999999,12.0,94,6.31,/img/beers/888.png
886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,37,5.59999999999999,12.0,75,9.68,/img/beers/886.png
612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,37,5.59999999999999,12.0,37,14.39,/img/beers/612.png
611,834 Happy As Ale,American Pale Ale (APA),380,35,4.6,12.0,18,8.85,/img/beers/611.png
1372,Yellow Collar,Mead,422,50,5.8999999999999995,12.0,92,11.27,/img/beers/1372.png
1371,Green Collar,Mead,422,65,5.8999999999999995,12.0,56,14.33,/img/beers/1371.png
1812,Quarter Mile Double IPA,American Double / Imperial IPA,304,80,8.0,12.0,29,16.15,/img/beers/1812.png
1547,Full Nelson Pale Ale,American Pale Ale (APA),382,60,5.8999999999999995,12.0,7,10.83,/img/beers/1547.png
1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),382,30,6.5,12.0,86,11.57,/img/beers/1546.png
1545,Blue Mountain Classic Lager,Euro Pale Lager,382,22,5.3,12.0,61,12.1,/img/beers/1545.png
119,Full Nelson Pale Ale (2010),American Pale Ale (APA),382,60,5.8999999999999995,12.0,96,11.83,/img/beers/119.png
1408,Kölsch 151,Kölsch,414,16,4.9,12.0,20,8.2,/img/beers/1408.png
2490,Professor Black,American Stout,77,20,5.32,12.0,88,6.78,/img/beers/2490.png
2489,Little Boss,American Pale Wheat Ale,77,24,5.74,12.0,46,12.72,/img/beers/2489.png
2488,Van Dayum!,American Amber / Red Ale,77,28,6.16,12.0,46,16.45,/img/beers/2488.png
2487,Spirit Animal,American Pale Ale (APA),77,32,6.58,12.0,88,17.38,/img/beers/2487.png
939,Toxic Sludge,American Black Ale,489,36,7.000000000000001,16.0,74,12.65,/img/beers/939.png
692,Blue Point White IPA,American White IPA,489,40,6.0,12.0,61,11.76,/img/beers/692.png
667,Blue Point Summer Ale,American Blonde Ale,489,16,4.3999999999999995,12.0,51,8.4,/img/beers/667.png
665,Toasted Lager,Vienna Lager,489,28,5.5,12.0,42,16.33,/img/beers/665.png
1607,Bohemian Export Lager,Dortmunder / Export Lager,364,28,6.0,12.0,4,8.13,/img/beers/1607.png
1597,Altus Bohemes Altbier,Altbier,364,28,5.3,12.0,71,12.61,/img/beers/1597.png
344,Cherny Bock,Schwarzbier,364,28,4.0,12.0,24,10.13,/img/beers/344.png
89,Czech Pilsner,Czech Pilsener,364,28,5.0,12.0,25,17.25,/img/beers/89.png
88,Viennese Lager,Vienna Lager,364,29,5.0,12.0,24,17.59,/img/beers/88.png
1569,Mad Manatee IPA,American IPA,378,29,6.5,12.0,92,17.04,/img/beers/1569.png
1568,Killer Whale Cream Ale,Cream Ale,378,29,5.5,12.0,70,15.99,/img/beers/1568.png
1188,Duke's Cold Nose Brown Ale,American Brown Ale,378,29,6.0,12.0,88,14.09,/img/beers/1188.png
1891,Longhop IPA,American IPA,281,30,4.2,16.0,74,23.36,/img/beers/1891.png
1890,Lucky Buck,Irish Dry Stout,281,34,4.0,16.0,95,18.32,/img/beers/1890.png
577,Bomb Lager (New Recipe),Munich Helles Lager,525,30,5.1,12.0,97,16.86,/img/beers/577.png
513,Bomb Lager (Old Recipe),Munich Helles Lager,525,27,4.5,12.0,62,9.1,/img/beers/513.png
2422,Firestarter India Pale Ale,American IPA,107,72,6.6000000000000005,12.0,58,11.96,/img/beers/2422.png
1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,107,22,7.5,16.0,71,13.64,/img/beers/1727.png
1614,Wood Splitter Pilsner,Czech Pilsener,107,30,4.8,16.0,57,21.24,/img/beers/1614.png
1613,Gyptoberfest,Märzen / Oktoberfest,107,26,5.59999999999999,12.0,63,15.27,/img/beers/1613.png
1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),107,94,7.000000000000001,16.0,30,11.2,/img/beers/1549.png
1548,Slow & Steady Golden Ale,American Blonde Ale,107,82,4.7,12.0,51,13.6,/img/beers/1548.png
1517,Pink-I Raspberry IPA,American IPA,107,71,6.800000000000001,16.0,34,10.72,/img/beers/1517.png
1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,107,60,4.7,12.0,6,16.67,/img/beers/1500.png
1421,Live Local Golden Ale,American Blonde Ale,107,49,4.7,12.0,63,16.99,/img/beers/1421.png
1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),107,38,4.8,12.0,78,8.6,/img/beers/1360.png
1184,Dirtbag Dunkel,Munich Dunkel Lager,107,41,4.9,16.0,5,23.57,/img/beers/1184.png
1183,Kindler Pale Ale,American Pale Ale (APA),107,45,5.3,12.0,22,9.22,/img/beers/1183.png
1023,Mistress Winter Wheat,Winter Warmer,107,48,6.4,12.0,91,6.9,/img/beers/1023.png
998,Tent Pole Vanilla Porter,American Porter,107,52,6.1,16.0,35,16.74,/img/beers/998.png
997,Awry Rye Pale Ale,American Pale Ale (APA),107,56,5.79999999999999,12.0,9,15.32,/img/beers/997.png
996,Demshitz Brown Ale,American Brown Ale,107,60,5.79999999999999,12.0,8,6.96,/img/beers/996.png
931,Wood Splitter Pilsner (2012),Czech Pilsener,107,64,4.8,12.0,35,16.54,/img/beers/931.png
798,Brush Creek Blonde,American Blonde Ale,107,68,4.8,16.0,11,15.54,/img/beers/798.png
633,Firestarter India Pale Ale,American IPA,107,72,6.6000000000000005,16.0,94,17.16,/img/beers/633.png
2062,Noche Dulce,American Porter,231,16,7.1,16.0,68,12.58,/img/beers/2062.png
1830,Porch Rocker,Radler,300,8,4.5,12.0,21,8.74,/img/beers/1830.png
1629,Rebel IPA,American IPA,300,45,6.5,16.0,83,12.59,/img/beers/1629.png
1601,Cold Snap,Witbier,300,40,5.5,12.0,46,11.67,/img/beers/1601.png
1427,Samuel Adams Winter Lager,Bock,300,35,5.59999999999999,12.0,48,11.08,/img/beers/1427.png
1349,Boston Lager,Vienna Lager,300,30,4.9,16.0,2,8.28,/img/beers/1349.png
1310,Boston Lager,Vienna Lager,300,30,4.9,12.0,16,16.65,/img/beers/1310.png
1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,300,15,5.3,12.0,21,6.93,/img/beers/1281.png
1144,Samuel Adams Summer Ale,American Pale Wheat Ale,300,7,5.3,12.0,84,9.78,/img/beers/1144.png
1143,Boston Lager,Vienna Lager,300,30,4.9,12.0,51,11.14,/img/beers/1143.png
1395,Hazed & Infused,American Pale Ale (APA),417,35,4.9,12.0,41,14.55,/img/beers/1395.png
808,Hoopla Pale Ale,American Pale Ale (APA),417,35,5.7,12.0,59,17.07,/img/beers/808.png
81,Hazed & Infused (2010),American Pale Ale (APA),417,35,4.9,12.0,11,9.42,/img/beers/81.png
2596,Heavy Lifting,American IPA,31,80,6.2,12.0,55,15.93,/img/beers/2596.png
2300,1492,American Pale Ale (APA),167,73,6.5,12.0,96,9.16,/img/beers/2300.png
2299,Mango Ginger,American IPA,167,66,5.79999999999999,12.0,66,9.17,/img/beers/2299.png
2298,Passenger,English Dark Mild Ale,167,59,4.7,12.0,99,10.96,/img/beers/2298.png
2107,Plum St. Porter,American Porter,219,52,6.0,12.0,75,11.75,/img/beers/2107.png
1573,Plum St. Porter,American Porter,219,52,5.7,12.0,27,11.35,/img/beers/1573.png
1289,Bozone HopZone IPA,American IPA,219,80,7.000000000000001,12.0,19,16.86,/img/beers/1289.png
1288,Bozone Hefe Weizen,Hefeweizen,219,25,6.0,12.0,10,12.39,/img/beers/1288.png
470,Bozone Select Amber Ale,American Amber / Red Ale,219,32,5.5,12.0,75,10.22,/img/beers/470.png
2167,Evil Owl,American Amber / Red Ale,207,40,5.2,12.0,59,12.63,/img/beers/2167.png
2204,Post Time Kölsch,Kölsch,195,24,5.0,16.0,87,12.74,/img/beers/2204.png
1522,Agave Wheat,American Pale Wheat Ale,391,9,4.2,12.0,57,15.61,/img/beers/1522.png
397,SummerBright Ale,American Pale Wheat Ale,391,15,4.5,12.0,82,17.95,/img/beers/397.png
193,Lucky U IPA,American IPA,391,68,6.2,12.0,48,7.65,/img/beers/193.png
83,Avalanche Ale,American Amber / Red Ale,391,19,5.4,12.0,36,16.4,/img/beers/83.png
1802,"You're My Boy, Blue",Fruit / Vegetable Beer,308,39,5.0,12.0,73,13.97,/img/beers/1802.png
1801,Last Stop IPA,American IPA,308,60,7.199999999999999,12.0,34,10.55,/img/beers/1801.png
1800,Rollin Dirty Red Ale,Irish Red Ale,308,21,5.0,12.0,33,11.03,/img/beers/1800.png
1799,Are Wheat There Yet?,American Pale Wheat Ale,308,28,5.5,12.0,75,11.4,/img/beers/1799.png
2619,Insert Hop Reference,American Pale Ale (APA),19,27,5.79999999999999,16.0,48,16.6,/img/beers/2619.png
2468,Manitou Amber,American Amber / Red Ale,85,27,5.3,16.0,11,22.26,/img/beers/2468.png
2637,Belfort,Saison / Farmhouse Ale,10,27,6.7,16.0,84,13.53,/img/beers/2637.png
2636,Star Runner,Belgian Pale Ale,10,27,6.0,16.0,41,15.46,/img/beers/2636.png
2598,Tart Side of the Barrel,American Double / Imperial Stout,10,27,9.8,16.0,19,10.41,/img/beers/2598.png
2597,Linnaeus Mango IPA,American IPA,10,26,6.0,16.0,88,20.45,/img/beers/2597.png
2548,Beasts A'Burnin',Rauchbier,10,26,7.000000000000001,16.0,5,11.65,/img/beers/2548.png
2542,Verdun,Bière de Garde,10,26,7.7,16.0,91,14.86,/img/beers/2542.png
2541,Barrel Aged Triomphe,Belgian IPA,10,26,6.5,16.0,1,12.59,/img/beers/2541.png
2504,Cherry Doppelbock,Doppelbock,10,26,6.5,16.0,22,9.43,/img/beers/2504.png
2500,Tropical Saison,Saison / Farmhouse Ale,10,25,6.5,16.0,79,14.32,/img/beers/2500.png
2499,Beach Patrol,Witbier,10,25,6.5,16.0,82,13.5,/img/beers/2499.png
2498,Nuit Serpent,Belgian IPA,10,25,5.0,16.0,71,8.67,/img/beers/2498.png
2481,Paris,Saison / Farmhouse Ale,10,25,9.0,16.0,4,22.62,/img/beers/2481.png
2476,The Grand Army,Belgian IPA,10,25,5.5,16.0,72,16.27,/img/beers/2476.png
2467,Acidulated Trip,Saison / Farmhouse Ale,10,24,5.8999999999999995,16.0,97,9.49,/img/beers/2467.png
2466,Root Stock,Rye Beer,10,24,6.6000000000000005,16.0,27,11.04,/img/beers/2466.png
2465,Mind Games,Dunkelweizen,10,24,4.09999999999999,16.0,62,16.98,/img/beers/2465.png
2433,Sous Chef,Belgian Strong Pale Ale,10,24,8.19999999999999,16.0,24,21.32,/img/beers/2433.png
2418,Dubbelicious,Dubbel,10,24,6.5,16.0,85,20.96,/img/beers/2418.png
2416,Psychopomp,Belgian Dark Ale,10,23,6.2,16.0,37,21.42,/img/beers/2416.png
2382,Fat Paczki,Belgian Dark Ale,10,23,6.166666666666667,16.0,25,23.14,/img/beers/2382.png
2381,Earth-Like Planets,Belgian Pale Ale,10,23,6.133333333333333,16.0,88,17.17,/img/beers/2381.png
2290,Ski Patrol,Witbier,10,23,6.1,16.0,89,13.37,/img/beers/2290.png
2241,Viking Ice Hole,Oatmeal Stout,10,23,6.3,16.0,96,18.6,/img/beers/2241.png
2240,Rye Porter,American Porter,10,23,5.59999999999999,16.0,65,18.91,/img/beers/2240.png
2137,Wizard Burial Ground,Quadrupel (Quad),10,22,9.9,16.0,0,22.44,/img/beers/2137.png
2101,Smoky Wheat,Rauchbier,10,22,5.1,16.0,26,10.81,/img/beers/2101.png
2092,BRIPA,Belgian IPA,10,22,6.2,16.0,43,23.38,/img/beers/2092.png
2091,Mela,Belgian Dark Ale,10,22,6.2,16.0,2,13.11,/img/beers/2091.png
2086,W.I.P.A Snappa,Belgian IPA,10,22,5.3,16.0,32,19.28,/img/beers/2086.png
2023,Pepper in the Rye,Rye Beer,10,21,6.3,16.0,66,18.04,/img/beers/2023.png
2006,Moe Lasses',American Stout,10,21,6.4,16.0,98,18.51,/img/beers/2006.png
1997,Pumpkin Tart,Fruit / Vegetable Beer,10,21,7.000000000000001,16.0,62,21.83,/img/beers/1997.png
1977,Undertaker,Belgian Dark Ale,10,21,6.7,16.0,72,20.94,/img/beers/1977.png
1976,Undertaker (2014),Belgian Dark Ale,10,21,6.7,16.0,96,19.55,/img/beers/1976.png
1974,Coq D'Or,Belgian Pale Ale,10,20,5.0,16.0,22,19.83,/img/beers/1974.png
1973,North French,Bière de Garde,10,20,6.0,16.0,38,15.67,/img/beers/1973.png
1959,Agent a Deux,Belgian Dark Ale,10,20,6.5,16.0,32,23.62,/img/beers/1959.png
1958,Belgian Wit,Witbier,10,20,4.5,16.0,78,22.99,/img/beers/1958.png
1949,Pothole Stout,American Stout,10,20,6.3,16.0,18,13.03,/img/beers/1949.png
1947,Tree Bucket,Belgian IPA,10,19,9.3,16.0,84,18.68,/img/beers/1947.png
1785,Le Flaneur Ale,American Wild Ale,10,19,7.3,16.0,29,13.13,/img/beers/1785.png
1651,Maize & Blueberry,Fruit / Vegetable Beer,10,19,5.59999999999999,16.0,82,17.67,/img/beers/1651.png
1443,Trebuchet Double IPA,American Double / Imperial IPA,10,19,9.3,16.0,100,12.38,/img/beers/1443.png
1352,Contemplation,Bière de Garde,10,19,6.5,16.0,30,9.26,/img/beers/1352.png
1267,Black Rabbit,American Black Ale,10,19,5.0,16.0,14,19.38,/img/beers/1267.png
1266,Zaison,Saison / Farmhouse Ale,10,18,9.0,16.0,62,20.1,/img/beers/1266.png
1178,Vivant Tripel,Tripel,10,18,8.19999999999999,16.0,16,18.0,/img/beers/1178.png
1136,Tart Side of the Moon,Belgian Dark Ale,10,18,9.8,16.0,72,23.3,/img/beers/1136.png
1044,Big Red Coq,American Amber / Red Ale,10,18,6.0,16.0,84,20.23,/img/beers/1044.png
1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),10,18,9.9,16.0,80,9.37,/img/beers/1033.png
1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,10,17,9.5,16.0,94,12.93,/img/beers/1031.png
909,Escoffier Bretta Ale,American Wild Ale,10,17,9.2,16.0,95,14.8,/img/beers/909.png
873,Contemplation (2012),Bière de Garde,10,17,6.5,16.0,61,18.98,/img/beers/873.png
860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,10,17,9.9,16.0,34,20.93,/img/beers/860.png
677,Big Red Coq (2012),American Amber / Red Ale,10,17,6.2,16.0,78,23.26,/img/beers/677.png
671,Zaison (2012),Saison / Farmhouse Ale,10,16,9.0,16.0,38,10.23,/img/beers/671.png
670,Vivant Tripel (2012),Tripel,10,16,9.2,16.0,53,17.74,/img/beers/670.png
669,Trebuchet Double IPA (2012),Belgian IPA,10,16,9.69999999999999,16.0,54,16.09,/img/beers/669.png
627,Kludde,Belgian Strong Dark Ale,10,16,8.5,16.0,12,10.15,/img/beers/627.png
387,Farm Hand,Saison / Farmhouse Ale,10,16,5.5,16.0,76,11.41,/img/beers/387.png
385,Solitude,Belgian Pale Ale,10,15,6.0,16.0,39,15.0,/img/beers/385.png
384,Triomphe,Belgian IPA,10,15,6.5,16.0,89,18.62,/img/beers/384.png
1096,Tampa Pale Ale,American Pale Ale (APA),467,15,6.366666666666666,12.0,39,10.46,/img/beers/1096.png
1095,Orange Grove Wheat Ale,American Pale Wheat Ale,467,15,6.233333333333333,12.0,95,10.93,/img/beers/1095.png
2456,Broad Brook Ale,American Amber / Red Ale,89,15,6.1,16.0,24,19.36,/img/beers/2456.png
921,Northern Lights Amber Ale,American Amber / Red Ale,493,15,5.0,12.0,9,6.31,/img/beers/921.png
920,Polar Pale Ale,American Pale Ale (APA),493,17,5.2,12.0,31,15.86,/img/beers/920.png
919,Chugach Session Ale,Cream Ale,493,40,4.8,12.0,98,11.14,/img/beers/919.png
648,Fairweather IPA,American IPA,493,64,6.1,12.0,30,11.49,/img/beers/648.png
1279,East India Pale Ale,English India Pale Ale (IPA),437,47,6.800000000000001,16.0,68,23.39,/img/beers/1279.png
756,Brooklyn Summer Ale,English Pale Mild Ale,437,47,4.5,12.0,47,11.33,/img/beers/756.png
566,East India Pale Ale,English India Pale Ale (IPA),437,47,6.800000000000001,12.0,18,15.65,/img/beers/566.png
328,Brooklyn Summer Ale (2011),English Pale Mild Ale,437,53,4.5,12.0,44,16.96,/img/beers/328.png
66,Brooklyn Lager (16 oz.),American Amber / Red Lager,437,59,5.2,16.0,38,15.11,/img/beers/66.png
65,Brooklyn Lager (12 oz.),American Amber / Red Lager,437,66,5.2,12.0,69,13.1,/img/beers/65.png
538,Tour de Nez Belgian IPA (Current),Belgian IPA,530,72,8.0,16.0,82,19.7,/img/beers/538.png
504,Roler Bock (Current),Maibock / Helles Bock,530,78,7.6499999999999995,16.0,59,8.64,/img/beers/504.png
383,Black Adder IBA (Current),American Black Ale,530,85,7.3,16.0,68,15.71,/img/beers/383.png
29,Very Noddy Lager (Current),Schwarzbier,530,63,9.9,16.0,48,22.7,/img/beers/29.png
28,Tule Duck Red Ale (Current),American Amber / Red Ale,530,42,6.2,16.0,93,23.65,/img/beers/28.png
27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,530,35,5.79999999999999,16.0,74,11.67,/img/beers/27.png
26,Black Noddy Lager (Current),Schwarzbier,530,40,5.2,16.0,10,11.86,/img/beers/26.png
1627,Cleveland Beer Week 2013,Munich Helles Lager,357,40,5.3,16.0,73,21.89,/img/beers/1627.png
2552,Painted Turtle,American Pale Ale (APA),56,40,4.5,12.0,100,15.5,/img/beers/2552.png
2125,1836,American Blonde Ale,214,40,6.0,12.0,94,6.37,/img/beers/2125.png
2124,Summer's Wit,Witbier,214,20,6.0,12.0,72,11.99,/img/beers/2124.png
2123,More Cowbell,American Double / Imperial IPA,214,118,9.0,16.0,82,23.03,/img/beers/2123.png
2608,Wrath of Pele,American Brown Ale,24,98,6.5,16.0,63,8.18,/img/beers/2608.png
2607,Black Beer'd,American Black Ale,24,79,6.800000000000001,16.0,94,8.06,/img/beers/2607.png
2606,Mr. Tea,Fruit / Vegetable Beer,24,59,7.8,24.0,32,14.01,/img/beers/2606.png
2478,Pale Alement,American Pale Ale (APA),24,40,5.5,12.0,47,8.36,/img/beers/2478.png
2471,Hopkick Dropkick,American Double / Imperial IPA,24,115,9.9,12.0,72,13.41,/img/beers/2471.png
2470,Kreamed Corn,Cream Ale,24,82,6.0,12.0,56,14.26,/img/beers/2470.png
2464,Coconoats,American Pale Wheat Ale,24,49,6.5,16.0,33,23.89,/img/beers/2464.png
2160,Joey Wheat,American Pale Wheat Ale,24,16,6.800000000000001,16.0,50,16.26,/img/beers/2160.png
2158,3:33 Black IPA,American IPA,24,86,7.199999999999999,16.0,30,14.44,/img/beers/2158.png
2072,MCA,American IPA,24,63,6.800000000000001,16.0,84,21.42,/img/beers/2072.png
2054,Pale Alement,American Pale Ale (APA),24,40,5.5,16.0,44,15.8,/img/beers/2054.png
2196,Couch Select Lager,American Pale Lager,197,14,5.0,12.0,66,7.29,/img/beers/2196.png
668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),517,36,5.59999999999999,12.0,42,10.04,/img/beers/668.png
52,Heinnieweisse Weissebier,Hefeweizen,556,35,4.9,12.0,11,7.07,/img/beers/52.png
51,Snapperhead IPA,American IPA,556,34,6.800000000000001,12.0,73,15.72,/img/beers/51.png
50,Moo Thunder Stout,Milk / Sweet Stout,556,33,4.9,12.0,65,7.2,/img/beers/50.png
49,Porkslap Pale Ale,American Pale Ale (APA),556,32,4.3,12.0,63,8.11,/img/beers/49.png
2657,Blackbeard,American Double / Imperial Stout,5,31,9.3,12.0,96,7.87,/img/beers/2657.png
2656,Rye Knot,American Brown Ale,5,30,6.2,12.0,40,9.79,/img/beers/2656.png
2655,Dead Arm,American Pale Ale (APA),5,29,6.0,12.0,74,11.37,/img/beers/2655.png
2654,32°/50° Kölsch ,Kölsch,5,28,4.8,16.0,2,23.3,/img/beers/2654.png
2653,HopArt,American IPA,5,27,7.7,16.0,39,21.95,/img/beers/2653.png
2652,Boy King,American Double / Imperial IPA,5,26,9.69999999999999,16.0,100,13.57,/img/beers/2652.png
2252,Gran Sport,American Porter,182,25,5.2,16.0,4,21.52,/img/beers/2252.png
2214,Horny Toad Cerveza,American Blonde Ale,182,25,5.3,16.0,93,10.35,/img/beers/2214.png
2213,Native Amber,American Amber / Red Ale,182,35,6.3,16.0,53,14.85,/img/beers/2213.png
1442,F5 IPA,American IPA,182,100,6.800000000000001,16.0,59,20.01,/img/beers/1442.png
170,Native Amber (2013),American Amber / Red Ale,182,35,6.3,16.0,21,12.01,/img/beers/170.png
169,Horny Toad Cerveza (2013),American Blonde Ale,182,25,5.3,16.0,54,21.49,/img/beers/169.png
2315,Hopportunity Knocks IPA,American IPA,155,100,6.800000000000001,12.0,25,11.21,/img/beers/2315.png
1808,Pilot Rock Porter,American Porter,155,77,6.0,12.0,67,10.68,/img/beers/1808.png
1419,Caldera Pale Ale,American Pale Ale (APA),155,55,5.59999999999999,12.0,21,6.61,/img/beers/1419.png
878,Lawnmower Lager,American Adjunct Lager,155,16,3.9,12.0,11,17.86,/img/beers/878.png
794,Ashland Amber Ale (2009),American Amber / Red Ale,155,24,5.4,12.0,86,12.34,/img/beers/794.png
793,Caldera IPA (2009),American IPA,155,94,6.1,12.0,78,7.44,/img/beers/793.png
792,Caldera IPA (2007),American IPA,155,94,6.1,12.0,13,10.91,/img/beers/792.png
791,Caldera Pale Ale (2010),American Pale Ale (APA),155,55,5.59999999999999,12.0,47,7.3,/img/beers/791.png
790,Caldera Pale Ale (2009),American Pale Ale (APA),155,55,5.59999999999999,12.0,49,6.45,/img/beers/790.png
789,Caldera Pale Ale (2005),American Pale Ale (APA),155,55,5.59999999999999,12.0,91,15.53,/img/beers/789.png
788,Caldera Pale Ale (2007),American Pale Ale (APA),155,55,5.59999999999999,12.0,5,9.81,/img/beers/788.png
38,Caldera Pale Ale (2011),American Pale Ale (APA),155,55,5.59999999999999,12.0,26,14.0,/img/beers/38.png
37,Ashland Amber Ale,American Amber / Red Ale,155,24,5.4,12.0,94,7.28,/img/beers/37.png
36,Caldera IPA,American IPA,155,94,6.1,12.0,92,14.52,/img/beers/36.png
2257,Remain in Light,American Pilsner,178,86,5.0,12.0,34,13.37,/img/beers/2257.png
2256,Flower Child (2014),American IPA,178,79,6.5,12.0,22,7.9,/img/beers/2256.png
870,THP White (2006),Witbier,497,72,7.180000000000001,12.0,8,16.96,/img/beers/870.png
869,THP Amber (2006),American Amber / Red Ale,497,64,7.86,12.0,15,13.06,/img/beers/869.png
868,THP Light (2006),American Blonde Ale,497,57,8.540000000000001,12.0,36,13.69,/img/beers/868.png
867,THP Dark (2006),English Dark Mild Ale,497,50,9.22,12.0,80,6.92,/img/beers/867.png
